"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K02109"	0.000852648528518261	0.000830112537389406	0.000834531548661467	0.000769986668005774	0.000770301573610416	0.000758934388861014	0.000866485769401972	0.000850759129469567	0.000887903481411048	0.000844541556358724	0.000866294628633074	0.000862267910078153	0.000866477410933004	0.000588319441022972	0.000876848729856131	0.000613600198545371	0.000744559262644009	0.000753340777765176	0.000758886731557213	0.000750182347148589	0.00075226971374099	0.000753138724786559	0.000747354360517486	0.000749468146145484	0.000751669624621228	0.00075245362494808	0.000749865352754685
"K02458"	5.99727858467922e-05	6.16240748280345e-05	5.73680280279394e-05	7.82786957883108e-05	7.98706629710402e-05	7.52820113824873e-05	6.13433162343029e-05	6.50371835315664e-05	5.50774157047095e-05	5.75080677183463e-05	6.27123380456169e-05	6.22518134028815e-05	6.19486270925626e-05	7.1211850403153e-06	5.32117309428047e-05	1.14766110651427e-05	7.43051039964784e-05	7.24230537790027e-05	7.97670721526154e-05	7.66455718899804e-05	7.4435962508208e-05	7.42857655470683e-05	7.7107188580062e-05	7.92513283900485e-05	7.54756359071255e-05	7.44776544105228e-05	7.62523851474821e-05
"K02459"	5.82170340269323e-05	6.03839618670988e-05	5.53466713356798e-05	7.6801739264003e-05	7.83860781574521e-05	7.42311203606505e-05	5.74122244338931e-05	6.06710509308458e-05	5.16524335516435e-05	5.36613742254803e-05	5.85744271775043e-05	5.84732511326004e-05	5.85566273382148e-05	6.72991113700127e-06	4.93650997903128e-05	1.05999254976665e-05	7.09870141021837e-05	6.88975921903169e-05	7.70681862527149e-05	7.35315316165998e-05	7.16978548955082e-05	7.17658956167064e-05	7.44831219529919e-05	7.60330003335998e-05	7.24884735361311e-05	7.19850956953112e-05	7.38412425341229e-05
"K08137"	1.20130387674622e-06	1.33550626562304e-06	1.44382620875686e-06	0	0	0	1.00562813498857e-06	1.27345534187682e-06	1.11080502261599e-06	8.65506035894843e-07	1.37930362270418e-06	9.44640567570281e-07	9.8189466573226e-07	7.82547806628055e-08	1.19062392815226e-06	1.59397375904759e-07	0	1.00727473962452e-07	9.99587370333526e-08	2.0090582408907e-07	0	1.00794797214475e-07	0	3.01718255292063e-07	9.95720790331471e-08	9.97023486084643e-08	0
"K03851"	1.29371186726516e-06	1.24011296093568e-06	1.34757112817307e-06	1.96927536574367e-07	9.89723209058739e-08	9.55355474397047e-08	1.00562813498857e-06	1.18249424602848e-06	1.20337210783399e-06	8.65506035894843e-07	1.37930362270418e-06	9.44640567570281e-07	9.8189466573226e-07	0	1.19062392815226e-06	1.59397375904759e-07	2.01096357229982e-07	6.0436484377471e-07	2.99876211100058e-07	5.02264560222676e-07	5.07056965314768e-07	3.02384391643426e-07	2.01851279005398e-07	3.01718255292063e-07	3.98288316132589e-07	2.99107045825393e-07	4.01857102226519e-07
"K03852"	3.51150363971973e-06	3.72033888280704e-06	3.75394814276785e-06	2.07758551085957e-05	2.05862427484218e-05	2.20687114585718e-05	4.38819549813195e-06	4.91189917581061e-06	3.51754923828397e-06	5.19303621536906e-06	3.95400371841866e-06	4.43981066758032e-06	3.57052605720822e-06	8.6080258729086e-07	3.66345824046848e-06	1.27517900723808e-06	1.89030575796183e-05	1.53105760422926e-05	1.92920362474371e-05	1.69765421355264e-05	1.78484051790798e-05	1.60263727571016e-05	2.02860535400425e-05	1.71979405516476e-05	1.94165554114637e-05	1.8245529795349e-05	1.64761411912873e-05
"K03855"	4.35241635344208e-05	4.41671000702476e-05	4.09084092481111e-05	0.000126132087175882	0.000129950657349412	0.000121425680795865	5.49438644661938e-05	6.24902728478127e-05	5.26706714890415e-05	5.8950577778171e-05	5.48043306087796e-05	5.57337934866466e-05	5.46290486752857e-05	0.00026583148991155	5.35780767668516e-05	0.000246109548396949	0.00011683698355062	0.00011503077526512	0.000119750566965956	0.000120141682805264	0.000119056975455908	0.000119441834699153	0.000118183923857661	0.000116764964798028	0.000115204895441351	0.000121138353559284	0.000116538559645691
"K03856"	0.000626526175718414	0.000603648832061613	0.000598899111392347	0.000391098087636692	0.00039074272293639	0.000387683251510321	0.000635556981312778	0.000605982820541672	0.000673703246216598	0.000578638868664364	0.000627950962629791	0.000620817781007189	0.000654834478891987	3.99881929186936e-05	0.000680121022342974	9.65948097982842e-05	0.000384496235023726	0.000398981524365271	0.000377244273563873	0.000380113819176521	0.000388101401251924	0.000386548047317513	0.000378874850693132	0.000379460992405651	0.000382854643882451	0.000382159102216244	0.000390906496190847
"K13018"	8.31671914670462e-07	1.24011296093568e-06	7.70040644670327e-07	1.1815652194462e-06	1.28664017177636e-06	1.14642656927646e-06	1.82841479088831e-06	1.45537753357351e-06	1.20337210783399e-06	2.30801609571958e-06	1.10344289816335e-06	1.60588896486948e-06	2.05305248289473e-06	6.26038245302444e-07	1.37379684017568e-06	7.96986879523797e-07	1.20657814337989e-06	1.10800221358697e-06	1.19950484440023e-06	1.20543494453442e-06	1.82540507513317e-06	1.10874276935923e-06	1.41295895303779e-06	2.11202778704444e-06	1.19486494839777e-06	1.3958328805185e-06	1.40649985779282e-06
"K13019"	1.10889588622728e-06	1.24011296093568e-06	1.63633636992445e-06	1.47695652430775e-06	9.89723209058739e-07	1.33749766415587e-06	1.82841479088831e-06	2.00114410866358e-06	2.12904296001398e-06	2.11568142107628e-06	2.11493222147975e-06	1.79481707838353e-06	2.58863139147596e-06	1.95636951657014e-06	1.37379684017568e-06	1.67367244699997e-06	1.80986721506984e-06	2.41745937509884e-06	2.29905095176711e-06	2.0090582408907e-06	2.73810761269975e-06	1.51192195821713e-06	1.91758715055128e-06	3.01718255292063e-06	2.48930197582868e-06	1.59523757773543e-06	1.70789268446271e-06
"K13010"	6.37615134580687e-06	7.34528446092671e-06	6.93036580203295e-06	4.52933334121043e-06	4.35478211985845e-06	4.49017072966612e-06	5.94234807038702e-06	7.36784876371591e-06	7.40536681743994e-06	6.2508769259072e-06	6.62065738898008e-06	7.46266048380522e-06	7.58736787156746e-06	1.01731214861647e-06	6.86898420087841e-06	1.35487769519046e-06	5.6306980024395e-06	5.54001106793484e-06	5.49773053683439e-06	5.62536307449397e-06	5.57762661846245e-06	5.44291904958167e-06	5.14720761463765e-06	5.73264685054919e-06	5.37689226778995e-06	4.68601038459782e-06	5.52553515561464e-06
"K13011"	7.39263924151521e-07	8.58539742186239e-07	6.73785564086536e-07	9.84637682871834e-08	9.89723209058739e-08	9.55355474397047e-08	1.09704887453299e-06	2.09210520451193e-06	1.48107336348799e-06	7.69338698573194e-07	1.10344289816335e-06	1.60588896486948e-06	1.24968412002288e-06	3.13019122651222e-07	1.09903747214054e-06	2.39096063857139e-07	3.01644535844973e-07	5.03637369812258e-07	3.99834948133411e-07	8.03623296356282e-07	2.02822786125907e-07	4.03179188857901e-07	7.06479476518893e-07	4.02291007056084e-07	8.96148711298324e-07	3.98809394433857e-07	3.0139282666989e-07
"K13012"	2.86464770608715e-05	3.00488909765184e-05	2.89727792557211e-05	1.91019710477136e-05	1.92006302557395e-05	1.49990809480336e-05	2.21238189697486e-05	2.43775736873563e-05	2.24938017079738e-05	3.8659269603303e-05	2.25286258375017e-05	2.82447529703514e-05	2.13338931918191e-05	0.000264735922982271	1.90499828504361e-05	0.000241965216623425	2.2824436545603e-05	2.42753212249508e-05	2.42899730991047e-05	2.69213804279354e-05	2.37302659767312e-05	2.40899565342596e-05	2.37175252831343e-05	2.56460516998253e-05	2.46938756002205e-05	2.5124991849333e-05	2.62211759202804e-05
"K13013"	2.60590533263411e-05	2.36575395624653e-05	2.33899845818612e-05	5.30719711067918e-05	5.42368318564189e-05	5.2066873354639e-05	2.99860025705684e-05	3.45652164223709e-05	2.68444547132198e-05	2.36571649811257e-05	3.16320297473493e-05	2.87170732541366e-05	3.12421030005719e-05	2.50415298120978e-06	2.9582425291783e-05	4.22403046147612e-06	4.59505176270509e-05	4.40179061215914e-05	4.75803588278759e-05	4.78155861331988e-05	4.74605319534623e-05	4.6869580704731e-05	4.90498607983117e-05	4.86772118537861e-05	4.91886070423747e-05	4.82559367264967e-05	4.54098525515967e-05
"K13014"	0	9.53933046873599e-08	2.88765241751373e-07	0	0	0	0	9.09610958483446e-08	0	0	0	0	0	2.34764341988416e-07	0	3.18794751809519e-07	0	1.00727473962452e-07	9.99587370333526e-08	0	0	1.00794797214475e-07	0	8.04582014112167e-07	9.95720790331471e-08	9.97023486084643e-08	0
"K13015"	0.000287296442523385	0.000272538671491787	0.000269417970554031	0.000119436550932353	0.000120845203826072	0.000109101595176143	0.000295288988728463	0.000284890152197015	0.000307507857094193	0.000274461580715987	0.000292044553713899	0.000287926444995422	0.000300191978259781	0.000284064853805984	0.000302052131926626	0.000284285219926138	0.000112111219155715	0.000130542806255337	0.000119650608228923	0.000124561610935224	0.0001201725007796	0.000124481574559877	0.000115660782870093	0.000125112503194442	0.000126356968293064	0.000128616029704919	0.000125379415894674
"K13016"	9.24079905189402e-08	1.9078660937472e-07	9.62550805837909e-08	2.9539130486155e-07	1.97944641811748e-07	2.86606642319114e-07	3.65682958177663e-07	4.54805479241723e-07	3.70268340871997e-07	7.69338698573194e-07	5.51721449081673e-07	3.77856227028113e-07	5.35578908581233e-07	0	1.83172912023424e-07	1.59397375904759e-07	5.02740893074955e-07	9.06547265662065e-07	7.99669896266821e-07	6.02717472267211e-07	6.08468358377722e-07	2.01589594428951e-07	6.05553837016194e-07	1.00572751764021e-06	8.96148711298324e-07	3.98809394433857e-07	8.03714204453039e-07
"K13017"	0.000229171816486972	0.000207671224304382	0.000208584759625075	4.0271681229458e-05	4.38447381613021e-05	3.28642283192584e-05	0.000210267700952156	0.000201478827304083	0.000233824457260666	0.000195219694762948	0.000209470243501342	0.00020375897042491	0.000218337668398283	1.38510961773166e-05	0.000233728635741889	3.14012830532376e-05	3.12704835492622e-05	3.68662554702573e-05	3.2586548272873e-05	3.52589721276319e-05	3.35671711038377e-05	3.77980489554282e-05	3.41128661519123e-05	3.60050451315195e-05	4.02271199293914e-05	3.79865948198249e-05	3.57652820981602e-05
"K08566"	0	0	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K08567"	9.71207980354061e-05	9.72057774764197e-05	9.7602651711964e-05	2.76683188886985e-05	2.88999177045152e-05	2.40749579548056e-05	0.000103671118643367	0.000111882147893464	0.000110895368091163	0.000104437728331311	9.90340001101604e-05	9.56920894948695e-05	0.000103902308264759	7.27769460164091e-06	9.97376505967544e-05	1.44254625193807e-05	2.2723888366988e-05	2.74986003917493e-05	2.2390757095471e-05	2.65195687797573e-05	2.57584938379902e-05	2.69122108562649e-05	2.25064176091019e-05	2.51431879410052e-05	2.83780425244469e-05	2.63214200326346e-05	3.10434611469986e-05
"K13274"	1.29371186726516e-06	1.4308995703104e-06	1.54008128934065e-06	0	9.89723209058739e-08	0	7.31365916355326e-07	1.00057205433179e-06	1.11080502261599e-06	6.73171361251545e-07	9.19535748469456e-07	8.50176510813253e-07	9.8189466573226e-07	7.82547806628055e-08	1.28221038416397e-06	1.59397375904759e-07	1.00548178614991e-07	0	0	1.00452912044535e-07	1.01411393062954e-07	1.00794797214475e-07	0	0	0	9.97023486084643e-08	1.0046427555663e-07
"K13275"	1.52473184356251e-05	1.61214684921638e-05	1.79034449885851e-05	9.84637682871834e-06	1.14807892250814e-05	5.92320394126169e-06	1.30731657548514e-05	1.23707090353749e-05	1.80505816175098e-05	1.34634272250309e-05	1.37010826521949e-05	1.58699615351807e-05	1.21397885945079e-05	8.6080258729086e-07	1.58444568900262e-05	1.91276851085711e-06	1.20657814337989e-05	1.27923891932314e-05	1.16951722329023e-05	1.22552552694333e-05	1.40961836357506e-05	1.24985548545949e-05	1.32212587748536e-05	1.25715939705026e-05	1.22473657210771e-05	1.17648771357988e-05	1.10510703112293e-05
"K13276"	1.05345109191592e-05	1.12564099531085e-05	1.2416905395309e-05	7.97556523126185e-06	9.20442584424627e-06	4.77677737198523e-06	8.86781173580832e-06	8.3684208180477e-06	1.15708856522499e-05	8.65506035894843e-06	9.74707893377623e-06	1.07689024703012e-05	7.85515732585808e-06	6.26038245302444e-07	1.08987882653937e-05	1.27517900723808e-06	9.75317332565413e-06	1.02742023441701e-05	9.59603875520185e-06	9.74393246831991e-06	1.0851019057736e-05	1.04826589103054e-05	1.05971921477834e-05	1.04595661834582e-05	9.95720790331471e-06	9.57142546641257e-06	9.34317762676658e-06
"K13277"	8.31671914670462e-07	1.04932635156096e-06	1.0588058864217e-06	0	0	0	5.48524437266494e-07	7.27688766786757e-07	8.33103766961993e-07	4.80836686608246e-07	6.43675023928619e-07	5.66784340542169e-07	3.57052605720822e-07	0	1.00745101612883e-06	7.96986879523797e-08	0	0	0	0	1.01411393062954e-07	0	0	0	0	9.97023486084643e-08	0
"K03275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00794797214475e-07	0	3.01718255292063e-07	0	9.97023486084643e-08	0
"K03274"	0.000281012699168097	0.000260232935187118	0.000260273737898571	0.000107522434969604	0.000111838722623637	9.74462583884987e-05	0.000269234077958304	0.000265606399877166	0.000295936971441943	0.000253304766505224	0.000273469931594816	0.00026667203222509	0.000278768821916532	1.92506760430501e-05	0.000293351418605514	4.18418111749994e-05	8.83818490025772e-05	9.32736408892302e-05	9.23618730188178e-05	9.69370601229765e-05	9.52252980861135e-05	9.70653897175397e-05	9.56775062485587e-05	9.96675969981447e-05	0.000103355818036407	9.85059204251627e-05	9.30299191654392e-05
"K03271"	0.000530514273569236	0.000525521715522666	0.000517274803057292	0.000418766406525391	0.000431321374507798	0.000438412627200805	0.000552821212025082	0.000537034309888626	0.000562067341443691	0.000517284107453151	0.00054611228101601	0.000538256195401546	0.000569766695579001	0.000237346749750289	0.000570308861584931	0.000265795124321186	0.000451964062874385	0.000457101276841605	0.000428223229450883	0.000439180131458708	0.000449658116841137	0.000466175937116948	0.000454266303401648	0.000449258482129881	0.000465897757796096	0.000463017706937708	0.000448773918911466
"K03270"	0.000532454841370133	0.000503390468835198	0.000495039879442437	0.000199192203244972	0.000201903534647983	0.000177313976048092	0.000517349965081848	0.000493736828264814	0.000549755919109697	0.000514014417984215	0.000510710154699936	0.000508783409693354	0.00052995533004113	3.74840399374838e-05	0.000546221623653851	7.99377840162369e-05	0.000174149445361165	0.000196015664330931	0.00018752259067457	0.000183828829041499	0.000182134861941065	0.000189998192749286	0.000179042084477788	0.000194205983656324	0.000193169833324305	0.000189534164704691	0.000188270052393124
"K03273"	0.000339414549176067	0.000329393081085454	0.000323032050439202	0.000276289333813837	0.000295828267187657	0.000301414652172268	0.000351787005766912	0.00033682893792642	0.000376192634325949	0.000325911106183069	0.000345285673550281	0.000346872016411807	0.000361872815898053	2.5745822838063e-05	0.000368543898991129	5.5629684190761e-05	0.000310693871920322	0.000310744257174163	0.000287281410233855	0.000294327032290488	0.000306566641229309	0.000326373553380471	0.000323567600245653	0.000308758347915544	0.000326496847149689	0.000330114476242625	0.000296671005718728
"K03272"	0.000622922264088176	0.000591343095756944	0.000582920768015438	0.000381350174576261	0.000394503671130813	0.000381951118663939	0.000642139274559976	0.000621264284644193	0.000678331600477498	0.000572195657063813	0.000637789995138415	0.000624690807334227	0.000662511109914985	4.38226771711711e-05	0.000667940023693416	9.89060717489032e-05	0.000375547447126992	0.000391024053922237	0.000369747368286371	0.00037810476093563	0.000382320951847335	0.000393502888325312	0.000390481299235942	0.000387808530802065	0.000401872910977782	0.000399806417919942	0.000380357747257401
"K12276"	9.8876549855266e-06	1.17333764765453e-05	1.11655893477197e-05	8.8617391458465e-07	4.94861604529369e-07	1.91071094879409e-07	8.22786655899741e-07	1.6372997252702e-06	9.25670852179992e-07	9.32823172019998e-06	1.19539647301029e-06	3.21177792973896e-06	1.16042096859267e-06	6.26038245302444e-07	8.24278104105409e-07	6.37589503619038e-07	1.40767450060988e-06	1.00727473962452e-06	2.09913347770041e-06	1.20543494453442e-06	4.05645572251815e-07	6.04768783286852e-07	8.07405116021592e-07	2.4137460423365e-06	6.9700455323203e-07	7.97618788867714e-07	9.04178480009669e-07
"K12279"	9.8876549855266e-06	1.17333764765453e-05	1.1069334267136e-05	8.8617391458465e-07	4.94861604529369e-07	9.55355474397047e-08	8.22786655899741e-07	1.6372997252702e-06	8.33103766961993e-07	9.23206438287833e-06	1.19539647301029e-06	3.0228498162249e-06	1.07115781716247e-06	6.26038245302444e-07	5.49518736070272e-07	6.37589503619038e-07	1.20657814337989e-06	9.06547265662065e-07	2.09913347770041e-06	1.20543494453442e-06	4.05645572251815e-07	5.03973986072376e-07	5.04628197513495e-07	2.4137460423365e-06	6.9700455323203e-07	7.97618788867714e-07	9.04178480009669e-07
"K12278"	9.8876549855266e-06	1.17333764765453e-05	1.11655893477197e-05	8.8617391458465e-07	4.94861604529369e-07	1.91071094879409e-07	8.22786655899741e-07	1.6372997252702e-06	9.25670852179992e-07	9.32823172019998e-06	1.19539647301029e-06	3.21177792973896e-06	1.16042096859267e-06	6.26038245302444e-07	8.24278104105409e-07	6.37589503619038e-07	1.40767450060988e-06	1.00727473962452e-06	2.09913347770041e-06	1.20543494453442e-06	4.05645572251815e-07	6.04768783286852e-07	8.07405116021592e-07	2.4137460423365e-06	6.9700455323203e-07	7.97618788867714e-07	9.04178480009669e-07
"K07557"	0	0	0	9.84637682871834e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0092855111326e-07
"K07552"	0.000296722057556317	0.000310505206757356	0.000306668686739958	0.000545883131384145	0.000539399148937013	0.000545699046975593	0.000308087892264681	0.00032691417847895	0.000273350602648752	0.000362070025016009	0.000316044436748952	0.000319288511838755	0.000294389873416818	0.00101903375379105	0.000273019225370914	0.000951522635463461	0.000521744498833189	0.000509378835828118	0.000540376932402304	0.000531194998891502	0.000516691047655749	0.000501554910939229	0.000519464266520392	0.000519961126619988	0.0005169782343401	0.000510874834269771	0.000521409590138909
"K06319"	2.49501574401138e-06	2.76640583593344e-06	3.1764176592651e-06	1.08310145115902e-06	1.18766785087049e-06	6.68748832077933e-07	2.55978070724364e-06	2.36498849205696e-06	4.25808592002796e-06	2.30801609571958e-06	2.20688579632669e-06	2.55052953243976e-06	2.05305248289473e-06	7.82547806628055e-08	2.83918013636307e-06	3.18794751809519e-07	1.40767450060988e-06	1.71236705736168e-06	1.29946358143358e-06	1.30588785657896e-06	1.82540507513317e-06	1.2095375665737e-06	1.31203331353509e-06	1.10630026940423e-06	1.39400910646406e-06	1.3958328805185e-06	1.10510703112293e-06
"K09909"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	9.19535748469456e-08	9.44640567570281e-08	0	0	0	0	0	1.00727473962452e-07	0	1.00452912044535e-07	0	0	0	0	0	0	0
"K09908"	0	1.9078660937472e-07	2.88765241751373e-07	1.96927536574367e-07	2.96916962717622e-07	1.91071094879409e-07	0	1.81922191696689e-07	0	9.61673373216493e-08	0	9.44640567570281e-08	0	3.13019122651222e-07	0	3.18794751809519e-07	2.01096357229982e-07	2.01454947924903e-07	2.99876211100058e-07	3.01358736133606e-07	1.01411393062954e-07	3.02384391643426e-07	3.02776918508097e-07	9.05154765876188e-07	3.98288316132589e-07	9.97023486084643e-08	2.0092855111326e-07
"K12057"	1.56169503977009e-05	1.60260751874765e-05	1.80959551497527e-05	4.62779710949762e-06	3.56300355261146e-06	3.43927970782937e-06	2.60549107701585e-05	2.58329512209299e-05	2.12904296001398e-05	2.05798101868329e-05	2.63906759810734e-05	2.53163672108835e-05	1.70492619231692e-05	2.42589820054697e-06	1.67603214501433e-05	4.06463308557137e-06	9.75317332565413e-06	9.66983750039536e-06	1.1895089706969e-05	1.33602373019232e-05	7.50444308665857e-06	9.7770953298041e-06	8.37682807872402e-06	8.54868389994178e-06	8.8619150339501e-06	1.12663653927565e-05	1.57728912623909e-05
"K12056"	1.47852784830304e-05	1.51675354452902e-05	1.68446391021634e-05	3.74162319491297e-06	2.87019730627034e-06	2.48392423343232e-06	2.43179167188146e-05	2.21035462911477e-05	1.93465208105618e-05	1.37519292369958e-05	2.35401151608181e-05	2.14433408838454e-05	1.49962094402745e-05	2.34764341988416e-06	1.30968632096748e-05	3.50674226990471e-06	8.24495064642927e-06	7.25237812529652e-06	1.00958324403686e-05	1.12507261489879e-05	6.08468358377722e-06	7.55960979108565e-06	7.46849732319973e-06	6.83894711995342e-06	6.77090137425401e-06	8.57440198032793e-06	1.30603558223619e-05
"K06221"	3.91809879800306e-05	4.12099076249395e-05	3.64806755412568e-05	1.24064348041851e-05	1.31633186804812e-05	8.88480591189253e-06	2.54149655933476e-05	2.64696788918683e-05	1.99019233218698e-05	3.05812132682845e-05	2.66665367056142e-05	2.40883344730422e-05	2.41010508861555e-05	0.000264266394298294	1.83172912023424e-05	0.000242841902190901	1.90036057582333e-05	1.95411299487156e-05	1.81924901400702e-05	2.31041697702431e-05	1.47046519941283e-05	2.07637282261819e-05	1.80656894709831e-05	1.73990860551756e-05	1.85204067001654e-05	2.3629456620206e-05	1.99923908357693e-05
"K09900"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00794797214475e-07	0	3.01718255292063e-07	0	9.97023486084643e-08	0
"K09903"	0.000545391960042785	0.000546412849249197	0.000545670051829511	0.000515260899446831	0.000513567373180579	0.000515127671794888	0.000548250175047861	0.000547585797007034	0.000557809255523663	0.000542672284506067	0.000546939863189632	0.000548080457304277	0.000549950275961496	0.000303080765507046	0.000551808397470565	0.000327322511420423	0.000518929149831969	0.000523480682182861	0.000517486381621667	0.000517131591205267	0.000520544680592141	0.00052252022875984	0.000517344828090835	0.000517446807825888	0.000515285508996537	0.000519249831552882	0.000521710982965579
"K09902"	1.29371186726516e-06	1.62168617968512e-06	1.34757112817307e-06	3.44623189005142e-06	2.96916962717622e-06	3.34374416038966e-06	1.1884696140774e-06	1.6372997252702e-06	7.40536681743994e-07	9.61673373216493e-07	1.83907149693891e-06	1.41696085135542e-06	1.33894727145308e-06	3.91273903314027e-07	7.32691648093697e-07	3.98493439761899e-07	2.31260810814479e-06	2.51818684906129e-06	2.99876211100058e-06	2.41086988906884e-06	1.82540507513317e-06	4.63656067186586e-06	2.92684354557827e-06	3.72119181526877e-06	2.98716237099441e-06	3.09077280686239e-06	3.21485681781216e-06
"K09904"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	0	0	0	1.00452912044535e-07	0	1.00794797214475e-07	0	3.01718255292063e-07	0	9.97023486084643e-08	0
"K09907"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	0	0	0	1.00452912044535e-07	0	1.00794797214475e-07	0	3.01718255292063e-07	0	9.97023486084643e-08	0
"K09906"	0	9.53933046873599e-08	2.88765241751373e-07	2.9539130486155e-07	2.96916962717622e-07	1.91071094879409e-07	0	1.81922191696689e-07	9.25670852179992e-08	1.92334674643299e-07	1.83907149693891e-07	2.83392170271084e-07	8.92631514302055e-08	7.82547806628055e-08	1.83172912023424e-07	0	3.01644535844973e-07	3.02182421887355e-07	1.99917474066705e-07	3.01358736133606e-07	2.02822786125907e-07	4.03179188857901e-07	6.05553837016194e-07	3.01718255292063e-07	1.99144158066294e-07	1.99404697216929e-07	2.0092855111326e-07
"K03234"	3.41909564920079e-06	7.34528446092671e-06	5.58279467385987e-06	1.67388406088212e-06	1.58355713449398e-06	1.81517540135439e-06	5.57666511220936e-06	1.47356975274318e-05	1.31445261009559e-05	7.21255029912369e-06	5.79307521535757e-06	5.76230746217872e-06	5.26652593438212e-06	7.04293025965249e-07	4.94566862463245e-06	8.76685567476177e-07	1.60877085783986e-06	2.51818684906129e-06	1.29946358143358e-06	1.80815241680163e-06	9.12702537566583e-07	1.71351155264608e-06	2.01851279005398e-06	1.50859127646031e-06	1.39400910646406e-06	1.59523757773543e-06	2.81299971558564e-06
"K00773"	0.000492072549513356	0.000489176866436781	0.000485606881545225	0.00056212965315153	0.000570971319305986	0.000584773085878432	0.0005304231308367	0.000521298040306863	0.000545682967360105	0.000529978195979609	0.000527997426771161	0.000537217090777219	0.000539863539849883	0.000302141708139092	0.000542374992501359	0.000324931550781852	0.000587603555826008	0.000584320076456182	0.000570264594775277	0.000572581598653851	0.000586157851903872	0.000594991687957048	0.000590919619288303	0.000576080722104312	0.000588670131243966	0.000593727485963405	0.000577267727348395
